指標名,薬局,,,,,,
出典,病院なび,,,,,,
年次,2022/1/18取得,,,,,,
URL,https://byoinnavi.jp/,,,,,,
備考,"（2020年度：1,315件、2021年度：1,321件）",,,,,,
品川区,旗の台５丁目,-,東京都品川区旗の台5-5-6,35.60474,139.70206,ツルハドラッグ旗の台南口店,https://byoinnavi.jp/pharm/206468
品川区,旗の台２丁目,-,東京都品川区旗の台2-1-18,35.60704,139.70417,黎明薬局旗の台店,https://byoinnavi.jp/pharm/206460
品川区,旗の台４丁目,-,東京都品川区旗の台4-4-4,35.60363,139.70620,くすりセイジョー荏原町店,https://byoinnavi.jp/pharm/206466
品川区,旗の台１丁目,-,東京都品川区旗の台1-3-8,35.60896,139.70451,いずみ薬局,https://byoinnavi.jp/pharm/206456
品川区,二葉４丁目,-,東京都品川区二葉4-16-5,35.60198,139.71857,エンゼル薬局二葉店,https://byoinnavi.jp/pharm/206451
品川区,旗の台１丁目,-,東京都品川区旗の台1-3-6,35.60870,139.70425,こすもす薬局,https://byoinnavi.jp/pharm/206455
品川区,二葉４丁目,-,東京都品川区二葉4-16-4,35.60218,139.71858,(株)いちや薬局 品川二葉店,https://byoinnavi.jp/pharm/206450
品川区,二葉２丁目,-,東京都品川区二葉2-22-4,35.60388,139.72330,コスモス薬局,https://byoinnavi.jp/pharm/206448
品川区,旗の台１丁目,-,東京都品川区旗の台1-3-17,35.60863,139.70432,さくら薬局旗の台店,https://byoinnavi.jp/pharm/206453
品川区,二葉１丁目,-,東京都品川区二葉1-7-11,35.60898,139.72953,ひのき薬局,https://byoinnavi.jp/pharm/206447
品川区,旗の台１丁目,-,東京都品川区旗の台1-3-1,35.60803,139.70430,日本調剤旗の台薬局,https://byoinnavi.jp/pharm/206452
品川区,旗の台１丁目,-,東京都品川区旗の台1-3-9,35.60890,139.70429,アイセイ薬局旗の台店,https://byoinnavi.jp/pharm/206457
品川区,中延４丁目,-,東京都品川区中延4-4-4,35.60613,139.71184,竜雲堂漢薬店,https://byoinnavi.jp/pharm/206321
品川区,中延２丁目,-,東京都品川区中延2-9-10,35.61029,139.71145,金太郎薬局,https://byoinnavi.jp/pharm/206317
品川区,中延２丁目,-,東京都品川区中延2-10-2,35.61068,139.70996,しいのき薬局,https://byoinnavi.jp/pharm/206315
品川区,中延３丁目,-,東京都品川区中延3-7-7,35.60842,139.71206,ニコニコ薬局中延店,https://byoinnavi.jp/pharm/206318
品川区,大井５丁目,-,東京都品川区大井5-14-2,35.59896,139.72577,あおぞら薬局,https://byoinnavi.jp/pharm/206310
品川区,中延２丁目,-,東京都品川区中延2-15-8,35.60995,139.71151,ヒノミドラッグ 中延店,https://byoinnavi.jp/pharm/206316
品川区,大井４丁目,-,東京都品川区大井4-2-2,35.60410,139.73374,ポッポ堂薬局大井店,https://byoinnavi.jp/pharm/206307
品川区,大井５丁目,-,東京都品川区大井5-5-29,35.59950,139.72834,メイプル薬局品川店,https://byoinnavi.jp/pharm/206312
品川区,大井１丁目,-,東京都品川区大井1-43-7,35.60370,139.73243,ヒノミドラッグ 大井町店,https://byoinnavi.jp/pharm/206303
品川区,中延３丁目,-,東京都品川区中延3-8-9,35.60761,139.71186,小塚仁成堂薬局,https://byoinnavi.jp/pharm/206320
品川区,大井５丁目,-,東京都品川区大井5-11-6,35.59906,139.72938,ツルハドラッグ 大井町店,https://byoinnavi.jp/pharm/206309
品川区,中延１丁目,-,東京都品川区中延1-8-12,35.61201,139.71160,竹岡ドラック,https://byoinnavi.jp/pharm/206314
品川区,大井４丁目,-,東京都品川区大井4-25-42,35.59994,139.73075,杏林堂薬局,https://byoinnavi.jp/pharm/206308
品川区,大井７丁目,-,東京都品川区大井7-30-6,35.59341,139.72928,(株)ウェルパーク 大森貝塚店,https://byoinnavi.jp/pharm/206313
品川区,大井３丁目,-,東京都品川区大井3-6-12,35.60251,139.73144,ひので薬局大井店,https://byoinnavi.jp/pharm/206306
品川区,西五反田５丁目,-,東京都品川区西五反田5-10-6,35.62567,139.71423,不動前ドラックストア,https://byoinnavi.jp/pharm/206438
品川区,西品川２丁目,-,東京都品川区西品川2-6-4,35.61402,139.72678,みつぎ薬局,https://byoinnavi.jp/pharm/206443
品川区,二葉１丁目,-,東京都品川区二葉1-14-25,35.60593,139.72687,ドラッグストアいわい大井町店,https://byoinnavi.jp/pharm/206445
品川区,西五反田２丁目,-,東京都品川区西五反田2-31-6-102,35.62482,139.71955,イシダ薬局,https://byoinnavi.jp/pharm/206433
品川区,西五反田１丁目,-,東京都品川区西五反田1-6-3,35.62537,139.72390,葵薬局五反田店,https://byoinnavi.jp/pharm/206431
品川区,西五反田７丁目,-,東京都品川区西五反田7-18-2,35.62338,139.71850,(株)ケイポートドラッグマート 本部,https://byoinnavi.jp/pharm/206441
品川区,西五反田２丁目,-,東京都品川区西五反田2-14-2,35.62653,139.71996,イシダ薬局西五反田店,https://byoinnavi.jp/pharm/206432
品川区,西五反田１丁目,-,東京都品川区西五反田1-17-7,35.62395,139.72308,薬ヒグチ五反田店,https://byoinnavi.jp/pharm/206429
品川区,西五反田４丁目,-,東京都品川区西五反田4-30-6,35.62606,139.71342,いずみ薬局,https://byoinnavi.jp/pharm/206437
品川区,西五反田６丁目,-,東京都品川区西五反田6-15-7,35.62026,139.71669,ミユキ薬局,https://byoinnavi.jp/pharm/206440
品川区,西五反田７丁目,-,東京都品川区西五反田7-22-17,35.62191,139.71932,(株)インターナショナルホームメディカル,https://byoinnavi.jp/pharm/206442
品川区,二葉１丁目,-,東京都品川区二葉1-3-28,35.60640,139.72504,あさひ薬局二葉店,https://byoinnavi.jp/pharm/206446
品川区,西五反田１丁目,-,東京都品川区西五反田1-11-1,35.62456,139.72351,つくし薬局,https://byoinnavi.jp/pharm/206428
品川区,西五反田１丁目,-,東京都品川区西五反田1-23-9,35.62338,139.72276,ヒコサカ薬局,https://byoinnavi.jp/pharm/206430
品川区,西五反田５丁目,-,東京都品川区西五反田5-9-6,35.62523,139.71514,不動前グリーンファーマシー,https://byoinnavi.jp/pharm/206439
品川区,大井１丁目,-,東京都品川区大井1-15-2,35.60769,139.73079,(有)バンビー薬局 大井町店,https://byoinnavi.jp/pharm/206300
品川区,大井１丁目,-,東京都品川区大井1-2-1,35.60618,139.73489,ハックドラッグアトレ大井町薬局,https://byoinnavi.jp/pharm/206301
品川区,大崎１丁目,-,東京都品川区大崎1-6-5,35.61957,139.72959,クオール薬局大崎店,https://byoinnavi.jp/pharm/206295
品川区,小山６丁目,-,東京都品川区小山6-6-15,35.61426,139.69878,友薬局,https://byoinnavi.jp/pharm/206285
品川区,小山６丁目,-,東京都品川区小山6-4-14,35.61547,139.69928,オレンジファーマシー・調剤薬局,https://byoinnavi.jp/pharm/206283
品川区,小山台１丁目,-,東京都品川区小山台1-22-10,35.62179,139.70526,エーベル薬局こやま台店,https://byoinnavi.jp/pharm/206289
品川区,北品川２丁目,-,東京都品川区北品川2-8-5,35.61848,139.74358,(有)白金薬局 品川店,https://byoinnavi.jp/pharm/206290
品川区,小山６丁目,-,東京都品川区小山6-5-6,35.61463,139.69885,ヒノミドラッグ 西小山店,https://byoinnavi.jp/pharm/206284
品川区,大崎３丁目,-,東京都品川区大崎3-6-21,35.61952,139.72711,大崎薬局,https://byoinnavi.jp/pharm/206299
品川区,大崎２丁目,-,東京都品川区大崎2-9-1,35.61651,139.72777,不二屋薬局,https://byoinnavi.jp/pharm/206298
品川区,小山６丁目,-,東京都品川区小山6-6-2,35.61459,139.69942,藤本薬局,https://byoinnavi.jp/pharm/206286
品川区,北品川２丁目,-,東京都品川区北品川2-9-23,35.61828,139.74297,トモ薬局,https://byoinnavi.jp/pharm/206291
品川区,大崎２丁目,-,東京都品川区大崎2-7-18,35.61692,139.72526,三光薬局大崎店,https://byoinnavi.jp/pharm/206297
品川区,北品川３丁目,-,東京都品川区北品川3-11-16,35.61667,139.74006,品川薬剤師会薬局,https://byoinnavi.jp/pharm/206292
品川区,大崎２丁目,-,東京都品川区大崎2-7-15,35.61669,139.72579,南勢薬局,https://byoinnavi.jp/pharm/206296
品川区,西中延２丁目,-,東京都品川区西中延2-15-23,35.60908,139.70532,わかば薬局,https://byoinnavi.jp/pharm/206426
品川区,西大井４丁目,-,東京都品川区西大井4-4-6,35.59791,139.72288,マツオカ薬品,https://byoinnavi.jp/pharm/206422
品川区,西大井４丁目,-,東京都品川区西大井4-18-18,35.59431,139.71829,タルモト薬局,https://byoinnavi.jp/pharm/206420
品川区,西中延２丁目,-,東京都品川区西中延2-15-20,35.60870,139.70524,あかひげ調剤薬局,https://byoinnavi.jp/pharm/206424
品川区,西大井１丁目,-,東京都品川区西大井1-1-2,35.60117,139.72211,大正堂薬局品川店,https://byoinnavi.jp/pharm/206417
品川区,西中延２丁目,-,東京都品川区西中延2-15-22,35.60893,139.70522,富士薬局,https://byoinnavi.jp/pharm/206425
品川区,平塚１丁目,-,東京都品川区平塚1-3-6,35.61691,139.71692,(有)三八,https://byoinnavi.jp/pharm/206411
品川区,東品川１丁目,-,東京都品川区東品川1-6-23,35.62179,139.74243,(有)台場薬局,https://byoinnavi.jp/pharm/206406
品川区,東五反田５丁目,-,東京都品川区東五反田5-28-10,35.62725,139.72316,パームヒルズ漢方薬局,https://byoinnavi.jp/pharm/206405
品川区,東品川４丁目,-,東京都品川区東品川4-12-8,35.60931,139.74896,タカラ薬局,https://byoinnavi.jp/pharm/206410
品川区,平塚３丁目,-,東京都品川区平塚3-4-1,35.61609,139.71215,スリーアイ薬局戸越銀座店,https://byoinnavi.jp/pharm/206416
品川区,平塚１丁目,-,東京都品川区平塚1-6-14,35.61546,139.71650,光伸堂漢方薬局,https://byoinnavi.jp/pharm/206412
品川区,平塚２丁目,-,東京都品川区平塚2-17-13,35.61555,139.71464,サンドラッグ戸越銀座駅前店,https://byoinnavi.jp/pharm/206414
品川区,東品川３丁目,-,東京都品川区東品川3-18-3,35.61374,139.74986,クリーン薬局,https://byoinnavi.jp/pharm/206408
品川区,平塚２丁目,-,東京都品川区平塚2-18-6,35.61586,139.71339,日生薬局戸越銀座店,https://byoinnavi.jp/pharm/206415
千代田区,六番町,-,東京都千代田区六番町3-1玉柳ビルB1F,35.68766,139.73588,いずみ薬局六番町,https://byoinnavi.jp/pharm/202976
千代田区,岩本町３丁目,-,東京都千代田区岩本町3-4-1,35.69491,139.77707,龍閑堂薬局,https://byoinnavi.jp/pharm/202996
千代田区,飯田橋３丁目,-,東京都千代田区飯田橋3-7-4彩風館1F,35.70194,139.74665,タンシ薬局,https://byoinnavi.jp/pharm/203015
千代田区,内幸町２丁目,-,東京都千代田区内幸町2-2-1日本プレスセンタービルB1F,35.67092,139.75420,わたなべ調剤薬局,https://byoinnavi.jp/pharm/202993
千代田区,神田紺屋町,-,東京都千代田区神田紺屋町5T・Mビル1F,35.69165,139.77345,神田いちご薬局,https://byoinnavi.jp/pharm/202939
千代田区,一番町,-,東京都千代田区一番町7-1一番町弘和ビル1F,35.68746,139.74271,いけだ薬局番町店,https://byoinnavi.jp/pharm/202875
千代田区,神田駿河台４丁目,-,東京都千代田区神田駿河台4-3新お茶の水ビルB1F,35.69877,139.76502,新お茶の水薬局,https://byoinnavi.jp/pharm/202975
千代田区,九段南４丁目,-,東京都千代田区九段南4-6-1九段シルバーパレス103,35.69185,139.73995,池田薬局,https://byoinnavi.jp/pharm/202921
千代田区,六番町,-,東京都千代田区六番町7金澤ビル1F,35.68725,139.73397,アップル薬局六番町店,https://byoinnavi.jp/pharm/202977
千代田区,神田淡路町２丁目,-,東京都千代田区神田淡路町2-23Hビル1F,35.69699,139.76633,薬局淡路町ファーマシー,https://byoinnavi.jp/pharm/252786
千代田区,飯田橋１丁目,-,東京都千代田区飯田橋1-10-4,35.69942,139.74767,清水薬局,https://byoinnavi.jp/pharm/203010
千代田区,麹町３丁目,-,東京都千代田区麹町3-4,35.68476,139.73787,(株)一本堂 麹町店,https://byoinnavi.jp/pharm/203002
千代田区,麹町１丁目,-,東京都千代田区麹町1-3-5,35.68395,139.74217,いまくま薬局,https://byoinnavi.jp/pharm/202997
千代田区,飯田橋４丁目,-,東京都千代田区飯田橋4-3-2,35.69944,139.74739,雄飛堂薬局飯田橋店,https://byoinnavi.jp/pharm/203016
千代田区,富士見２丁目,-,東京都千代田区富士見2-9-10,35.69945,139.74342,日本調剤飯田橋西口薬局,https://byoinnavi.jp/pharm/203009
千代田区,麹町２丁目,-,東京都千代田区麹町2-4,35.68440,139.73980,三誠堂ビル,https://byoinnavi.jp/pharm/203000
千代田区,飯田橋３丁目,-,東京都千代田区飯田橋3-3-12,35.70113,139.74814,石原薬品(株),https://byoinnavi.jp/pharm/203014
千代田区,内幸町１丁目,-,東京都千代田区内幸町1-1-6,35.67091,139.75774,(有)はるみ大平商店,https://byoinnavi.jp/pharm/202992
千代田区,飯田橋３丁目,-,東京都千代田区飯田橋3-10-9,35.70104,139.75016,ヘルスケアセイジョー薬局飯田橋店,https://byoinnavi.jp/pharm/203013
千代田区,飯田橋４丁目,-,東京都千代田区飯田橋4-6-9,35.70092,139.74693,薬ヒグチ 新飯田橋店,https://byoinnavi.jp/pharm/203017
千代田区,麹町３丁目,-,東京都千代田区麹町3-2,35.68431,139.73858,くすりの福太郎麹町店,https://byoinnavi.jp/pharm/203001
千代田区,麹町１丁目,-,東京都千代田区麹町1-8-7,35.68509,139.74207,ツイン薬局半蔵門店,https://byoinnavi.jp/pharm/202999
千代田区,富士見２丁目,-,東京都千代田区富士見2-10-21,35.69797,139.74253,日生薬局飯田橋店,https://byoinnavi.jp/pharm/203005
千代田区,飯田橋２丁目,-,東京都千代田区飯田橋2-11-1,35.69969,139.74962,自然美薬店,https://byoinnavi.jp/pharm/203011
千代田区,富士見２丁目,-,東京都千代田区富士見2-11-12,35.69897,139.74517,小池薬局,https://byoinnavi.jp/pharm/203006
千代田区,富士見２丁目,-,東京都千代田区富士見2-3-13,35.69998,139.74471,日本調剤飯田橋薬局,https://byoinnavi.jp/pharm/203008
千代田区,麹町１丁目,-,東京都千代田区麹町1-8-6,35.68522,139.74174,(有)バンビー薬局 一番町店,https://byoinnavi.jp/pharm/202998
千代田区,二番町,-,東京都千代田区二番町14,35.68679,139.73663,ニュードラッグ二番町日テレ通り店,https://byoinnavi.jp/pharm/202994
千代田区,内幸町１丁目,-,東京都千代田区内幸町1-1-1,35.67213,139.75893,子安ドラッグストアー帝国ホテル店,https://byoinnavi.jp/pharm/202991
千代田区,内神田３丁目,-,東京都千代田区内神田3-9-5,35.69099,139.76919,昭和薬品(株)本店,https://byoinnavi.jp/pharm/202990
千代田区,内神田２丁目,-,東京都千代田区内神田2-12-11,35.69153,139.76795,大数堂薬局,https://byoinnavi.jp/pharm/202985
千代田区,内神田３丁目,-,東京都千代田区内神田3-14-8,35.69171,139.76993,(株)ニシザワ,https://byoinnavi.jp/pharm/202987
千代田区,内神田２丁目,-,東京都千代田区内神田2-4-1,35.68991,139.76870,セントラルメデイカル(株),https://byoinnavi.jp/pharm/202986
千代田区,内神田３丁目,-,東京都千代田区内神田3-21-7,35.69270,139.77066,有美薬局,https://byoinnavi.jp/pharm/202988
千代田区,内神田３丁目,-,東京都千代田区内神田3-23-5,35.69248,139.76952,(有)ドラッグセンターマツイ,https://byoinnavi.jp/pharm/202989
千代田区,平河町２丁目,-,東京都千代田区平河町2-7-9,35.68026,139.74027,日本調剤永田町薬局,https://byoinnavi.jp/pharm/202981
千代田区,内神田２丁目,-,東京都千代田区内神田2-11-8,35.69120,139.76766,くすりのセボン,https://byoinnavi.jp/pharm/202984
千代田区,平河町２丁目,-,東京都千代田区平河町2-6-1,35.67902,139.73986,サンリツメディカル(株),https://byoinnavi.jp/pharm/202980
千代田区,平河町１丁目,-,東京都千代田区平河町1-8-8,35.68246,139.74154,茅沼順子薬局,https://byoinnavi.jp/pharm/202979
千代田区,内神田２丁目,-,東京都千代田区内神田2-10-7,35.69111,139.76787,スギ薬局神田西口通り店,https://byoinnavi.jp/pharm/202983
新宿区,下落合３丁目,-,東京都新宿区下落合3-21-1,35.72272,139.70174,富士薬局,https://byoinnavi.jp/pharm/205617
新宿区,大久保２丁目,-,東京都新宿区大久保2-7-12,35.70199,139.70725,つくし薬局,https://byoinnavi.jp/pharm/274657
新宿区,西新宿２丁目,-,東京都新宿区西新宿2-7-1,35.69172,139.69109,田辺薬局 新宿西口店,https://byoinnavi.jp/pharm/255580
